Timestamp,Machine_ID,Target_Temp_C,Production_Speed_Mmin,Sensor_Temp_C,Paper_Grade,Status
2026-03-01 04:12:00,MAQ-02,175,588.9369181877166,164.29244348337605,Top Coated,Running
2026-03-01 04:16:00,MAQ-02,170,595.4581044168848,160.72359461515592,Standard,Running
2026-03-01 04:20:00,MAQ-02,170,591.796561754693,157.92546037853188,Standard,Running
2026-03-01 04:24:00,MAQ-02,170,591.82814533391,159.5897299615151,Standard,Running
2026-03-01 04:28:00,MAQ-02,170,579.0587937233622,152.52655361939364,Standard,Running
2026-03-01 04:32:00,MAQ-02,170,605.8905694740587,159.22472450697717,Std,Running
2026-03-01 04:36:00,MAQ-01,170,603.3872050286964,164.32773642838723,Standard,Running
2026-03-01 04:40:00,MAQ-03,175,583.0115080019635,158.7781430116474,Top Coated,Running
2026-03-01 04:44:00,MAQ-02,175,614.5719575995624,170.80983021046583,Top Coated,Running
2026-03-01 04:48:00,MAQ-02,170,616.8109231493049,176.04493193166832,Standard,Running
2026-03-01 04:52:00,MAQ-02,170,592.4909445021989,170.89708999483713,Standard,Running
2026-03-01 04:56:00,MAQ-02,175,611.66548590977,175.70587304965173,Top Coated,Running
2026-03-01 05:00:00,MAQ-02,160,594.2700219500905,166.5435363582278,Eco,Running
2026-03-01 05:04:00,MAQ-02,170,601.8111651021106,167.04486331055844,Standard,Running
2026-03-01 05:08:00,MAQ-03,175,14.783251963580957,144.1265406017319,Top Coated,Idle
2026-03-01 05:12:00,MAQ-03,160,622.1 m/min,159.89269557710548,eco,Running
2026-03-01 05:16:00,MAQ-02,170,690.928522198835,,Standard,Safety_Stop
2026-03-01 05:20:00,MAQ-03,170,601.2644902282346,188.87258176963252,Standard,Overheating
2026-03-01 05:24:00,MAQ-01,170,593.1206261253617,178.3224427712152,Standard,Running
2026-03-01 05:28:00,MAQ-02,170,618.613155972364,185.77252838818166,Std,Overheating
2026-03-01 05:32:00,MAQ-01,170,618.9 m/min,189.42486579043273,Standard,Overheating
2026-03-01 05:36:00,MAQ-01,160,616.3092918126295,190.4957393895061,Eco,Overheating
2026-03-01 05:40:00,MAQ-02,170,609.5644034834762,189.609635430849,Standard,Overheating
2026-03-01 05:44:00,MAQ-03,170,593.7521045306595,180.86603951886553,Standard,Running
2026-03-01 05:48:00,MAQ-01,170,608.2785009596241,182.68572862856016,Standard,Running
2026-03-01 05:52:00,MAQ-02,170,599.9295720107526,179.12452797631883,Standard,Running
2026-03-01 05:56:00,MAQ-01,175,613.1240862174263,185.67640362150863,Top Coated,Running
2026-03-01 06:00:00,MAQ-01,170,611.1590205336536,183.3927172148461,Standard,Running
2026-03-01 06:04:00,MAQ-01,170,593.5073442192407,173.3881813402959,Standard,Running
2026-03-01 06:08:00,MAQ-01,170,609.4782580283721,178.5262062752443,Standard,Running
2026-03-01 06:12:00,MAQ-03,170,606.8203445004393,179.37679645927747,Standard,Running
2026-03-01 06:16:00,MAQ-01,170,572.2643713708655,161.61284121743358,Std,Running
2026-03-01 06:20:00,MAQ-01,170,30.69897281366969,148.59580054148952,Standard,Idle
2026-03-01 06:24:00,MAQ-01,170,595.682042113598,,Standard,Running
2026-03-01 06:28:00,MAQ-03,170,591.1395754566832,150.14176750035114,Standard,Running
2026-03-01 06:32:00,MAQ-01,170,591.5673939570626,150.48018398401217,Standard,Running
2026-03-01 06:36:00,MAQ-01,170,598.6475710436797,154.68563699429262,Standard,Running
2026-03-01 06:40:00,MAQ-03,175,604.8005958008669,163.7960862192787,Top Coated,Running
2026-03-01 06:44:00,MAQ-03,170,586.3453797780782,159.1025972673338,Standard,Running
2026-03-01 06:48:00,MAQ-03,170,601.8984783621246,160.75709280038424,Standard,Running
2026-03-01 06:52:00,MAQ-01,170,605.7675806619308,165.15586556178854,Standard,Running
2026-03-01 06:56:00,MAQ-03,170,30.998428243708208,155.16279987287405,Standard,Idle
2026-03-01 07:00:00,MAQ-03,170,18.18226794597248,132.74301840093568,Standard,Idle
2026-03-01 07:04:00,MAQ-01,170,596.503878132222,143.20619930253866,Standard,Running
2026-03-01 07:08:00,MAQ-03,175,602.6166297269648,,Top Coated,Running
2026-03-01 07:12:00,MAQ-01,170,611.474093301916,163.45676484491176,Standard,Running
2026-03-01 07:16:00,MAQ-02,170,596.9577611882819,165.2196875675889,Standard,Running
2026-03-01 07:20:00,MAQ-03,170,611.9864137199105,175.18731434334052,Standard,Running
2026-03-01 07:24:00,MAQ-02,175,580.6263768352354,165.6798748287691,Top Coated,Running
2026-03-01 07:28:00,MAQ-01,170,587.5 m/min,162.23825037996926,Standard,Running
2026-03-01 07:32:00,MAQ-03,170,603.4864434433422,167.04273899632946,Standard,Running
2026-03-01 07:36:00,MAQ-01,170,585.8917550191212,164.41821197299825,Standard,Running
2026-03-01 07:40:00,MAQ-02,170,588.2552947323328,158.0709870662369,Standard,Running
2026-03-01 07:44:00,MAQ-01,170,594.7222313575406,159.0286989812364,Standard,Running
2026-03-01 07:48:00,MAQ-03,160,607.7143899191583,162.83088557163163,Eco,Running
2026-03-01 07:52:00,MAQ-03,170,581.0403515869272,156.5290597996031,Standard,Running
2026-03-01 07:56:00,MAQ-02,170,601.702983621624,159.67024363911875,Standard,Running
2026-03-01 08:00:00,MAQ-01,170,610.329639471528,,Standard,Running
2026-03-01 08:04:00,MAQ-03,170,598.0505479157105,171.12871587127947,Standard,Running
2026-03-01 08:08:00,MAQ-02,170,596.3116977040746,166.57682747769334,Standard,Running
2026-03-01 08:12:00,MAQ-03,170,604.0177128255857,170.21067842261155,Standard,Running
2026-03-01 08:16:00,MAQ-03,170,598.0788894727856,168.45306078272225,Standard,Running
2026-03-01 08:20:00,MAQ-01,170,613.9 m/min,176.41041427652607,Std,Running
2026-03-01 08:24:00,MAQ-03,170,588.9 m/min,166.72074535128343,Std,Running
2026-03-01 08:28:00,MAQ-01,170,599.4835584483492,167.11557173882187,Standard,Running
2026-03-01 08:32:00,MAQ-03,170,602.0568637496068,168.61241003692052,Std,Running
2026-03-01 08:36:00,MAQ-02,170,596.2154594815354,166.73945273716097,Standard,Running
2026-03-01 08:40:00,MAQ-03,170,680.5788726666876,198.6369216551023,Standard,Safety_Stop
2026-03-01 08:44:00,MAQ-01,170,598.3909509195081,188.09348706931863,Std,Overheating
2026-03-01 08:48:00,MAQ-01,160,609.0017698691247,184.1757526704232,Eco,Overheating
2026-03-01 08:52:00,MAQ-02,175,12.369987352917288,161.66230822116245,Top Coated,Idle
2026-03-01 08:56:00,MAQ-03,170,603.547784821702,163.67216279753936,Standard,Running
2026-03-01 09:00:00,MAQ-03,170,23.91677408352779,139.63450606721503,Standard,Idle
2026-03-01 09:04:00,MAQ-02,170,40.980477653289995,,Standard,Idle
2026-03-01 09:08:00,MAQ-03,170,594.2656217845777,139.1503979861498,Standard,Running
2026-03-01 09:12:00,MAQ-03,170,603.5348290594867,151.01788305132308,Standard,Running
2026-03-01 09:16:00,MAQ-01,170,601.2150501140171,154.05517156449855,Standard,Running
2026-03-01 09:20:00,MAQ-03,170,7.148043880037608,135.0692033584293,Standard,Idle
2026-03-01 09:24:00,MAQ-03,170,591.075441606431,139.79762184581296,Standard,Running
2026-03-01 09:28:00,MAQ-02,170,603.5502245442152,151.8537696241325,Standard,Running
2026-03-01 09:32:00,MAQ-02,170,597.788869047115,155.67624996823125,Standard,Running
2026-03-01 09:36:00,MAQ-01,170,591.5971856934287,156.63451737713976,Standard,Running
2026-03-01 09:40:00,MAQ-03,170,590.7716981027316,157.6133281185616,Standard,Running
2026-03-01 09:44:00,MAQ-03,170,596.9616915201378,163.93625998886802,Standard,Running
2026-03-01 09:48:00,MAQ-03,170,615.6810479471822,172.82339355126516,Standard,Running
2026-03-01 09:52:00,MAQ-01,170,594.7392196778804,168.86244749855794,Standard,Running
2026-03-01 09:56:00,MAQ-01,170,599.8598046174241,165.159966242802,Standard,Running
2026-03-01 10:00:00,MAQ-02,170,601.0164428768951,169.14745216359313,Standard,Running
2026-03-01 10:04:00,MAQ-01,170,588.6897360850805,160.65075636398512,Standard,Running
2026-03-01 10:08:00,MAQ-03,170,582.3716751615731,151.71752011082825,Standard,Running
2026-03-01 10:12:00,MAQ-03,170,589.7335926526426,153.0368140919603,Standard,Running
2026-03-01 10:16:00,MAQ-01,170,602.4707737780631,160.47864388282488,Standard,Running
2026-03-01 10:20:00,MAQ-03,160,600.8733105791541,161.01002168904122,Eco,Running
2026-03-01 10:24:00,MAQ-03,160,46.402587511442405,143.66814346780282,Eco,Idle
2026-03-01 10:28:00,MAQ-01,170,600.9674989495911,151.65763941733445,Standard,Running
2026-03-01 10:32:00,MAQ-01,170,598.904507085308,155.86055300556217,Standard,Running
2026-03-01 10:36:00,MAQ-03,170,593.9598772507487,156.8439221262747,Std,Running
2026-03-01 10:40:00,MAQ-03,170,608.8 m/min,164.58607289192997,Standard,Running
2026-03-01 10:44:00,MAQ-03,160,49.426999352285335,140.0433709500099,Eco,Idle
2026-03-01 10:48:00,MAQ-02,170,48.39013688242425,126.22395286271905,Standard,Idle
2026-03-01 10:52:00,MAQ-02,170,605.670555173881,142.985569040682,Standard,Running
2026-03-01 10:56:00,MAQ-02,170,586.6684268934634,144.50954343559147,Standard,Running
2026-03-01 11:00:00,MAQ-01,170,624.1479099865863,162.3385069105801,Standard,Running
2026-03-01 11:04:00,MAQ-02,170,600.7999338055914,165.79793327304108,Std,Running
2026-03-01 11:08:00,MAQ-01,170,683.3 m/min,199.676569070451,Standard,Safety_Stop
2026-03-01 11:12:00,MAQ-01,170,591.9158017547661,188.90205241658057,Standard,Overheating
2026-03-01 11:16:00,MAQ-02,160,596.8473515575845,180.14040460513343,Eco,Overheating
2026-03-01 11:20:00,MAQ-02,160,595.7324288311764,172.60163191088017,Eco,Running
2026-03-01 11:24:00,MAQ-02,170,594.5816501233136,172.57249877470332,Standard,Running
2026-03-01 11:28:00,MAQ-03,170,606.3296175150982,174.69739527416706,Standard,Running
2026-03-01 11:32:00,MAQ-02,170,595.5042396177472,170.1333033995477,Standard,Running
2026-03-01 11:36:00,MAQ-03,170,610.1750122908418,176.41940806952505,Standard,Running
2026-03-01 11:40:00,MAQ-01,170,626.6318235011983,186.66922630242357,Standard,Overheating
2026-03-01 11:44:00,MAQ-03,170,597.0445875985345,180.24851268470735,Standard,Running
2026-03-01 11:48:00,MAQ-02,170,601.5231551357663,178.39471749869622,Standard,Running
2026-03-01 11:52:00,MAQ-01,170,603.7948205716551,178.95016218949885,Standard,Running
2026-03-01 11:56:00,MAQ-01,170,618.1150481259351,187.03073975702716,Standard,Overheating
2026-03-01 12:00:00,MAQ-01,170,599.1735221496181,184.46366657767928,Standard,Overheating
2026-03-01 12:04:00,MAQ-03,175,591.7098308034164,174.88443139693075,Top Coated,Running
2026-03-01 12:08:00,MAQ-02,170,587.336594943743,169.9123131008396,Standard,Running
2026-03-01 12:12:00,MAQ-01,170,599.4201605256776,167.6112043071119,Std,Running
2026-03-01 12:16:00,MAQ-01,160,595.5161978094612,161.5811206341239,eco,Running
2026-03-01 12:20:00,MAQ-01,170,620.100092893,175.13501369757006,Standard,Running
2026-03-01 12:24:00,MAQ-03,160,617.6986242067696,179.64232843271392,Eco,
2026-03-01 12:28:00,MAQ-03,170,589.656271720764,169.91783664725986,Standard,Running
2026-03-01 12:32:00,MAQ-02,170,592.9 m/min,167.24791664362542,Standard,Running
2026-03-01 12:36:00,MAQ-03,170,34.966973312632156,148.16716132547447,Standard,Idle
2026-03-01 12:40:00,MAQ-01,170,613.9722642255877,159.1984448109814,Standard,Running
2026-03-01 12:44:00,MAQ-02,170,600.5701313637105,161.90631206420724,Standard,Running
2026-03-01 12:48:00,MAQ-01,170,593.5275936201195,163.38268608286978,Standard,Running
2026-03-01 12:52:00,MAQ-01,170,599.4111819009728,164.81693108867682,Standard,Running
2026-03-01 12:56:00,MAQ-03,170,593.7151513610395,161.63526220139428,Standard,Running
2026-03-01 13:00:00,MAQ-02,160,606.0247720943948,164.40188497071443,Eco,Running
2026-03-01 13:04:00,MAQ-03,175,592.9096628833529,163.48212125610672,Top Coated,Running
2026-03-01 13:08:00,MAQ-03,170,594.8956394757304,164.1396390223722,Standard,Running
2026-03-01 13:12:00,MAQ-02,170,611.619338134561,171.44768673024146,Standard,Running
2026-03-01 13:16:00,MAQ-01,170,592.3163505268593,166.15326328437,Standard,Running
2026-03-01 13:20:00,MAQ-01,170,585.5387196743984,159.60961699609416,Standard,Running
2026-03-01 13:24:00,MAQ-02,175,600.9499375135631,163.36767266442865,Top Coated,Running
2026-03-01 13:28:00,MAQ-01,170,596.4 m/min,165.6224299845111,Standard,Running
2026-03-01 13:32:00,MAQ-02,170,605.1141550092996,167.47697108546865,Standard,Running
2026-03-01 13:36:00,MAQ-02,170,603.1747193473109,171.09725588969485,Standard,Running
2026-03-01 13:40:00,MAQ-03,170,599.6808150535663,168.04620904559468,Standard,Running
2026-03-01 13:44:00,MAQ-02,170,599.3895657453,169.55438840511246,Standard,Running
2026-03-01 13:48:00,MAQ-03,160,592.6414155067716,160.70705943985658,Eco,Running
2026-03-01 13:52:00,MAQ-01,170,600.8334707099324,165.16982017872962,Std,Running
2026-03-01 13:56:00,MAQ-01,170,608.8128478143277,170.4501064636381,Standard,Running
2026-03-01 14:00:00,MAQ-01,170,590.2655325860053,164.84278930752959,Standard,Running
2026-03-01 14:04:00,MAQ-01,175,599.9460262363847,,Top Coated,Running
2026-03-01 14:08:00,MAQ-03,160,610.3838875573462,170.75473221233779,Eco,Running
2026-03-01 14:12:00,MAQ-01,170,605.054240932167,172.4723582783141,Standard,Running
2026-03-01 14:16:00,MAQ-02,170,613.0947289635071,178.8771134004912,Standard,Running
2026-03-01 14:20:00,MAQ-02,170,18.0 m/min,154.2878680829469,Std,Idle
2026-03-01 14:24:00,MAQ-02,170,581.6923155160514,,Standard,Running
2026-03-01 14:28:00,MAQ-03,175,602.0065180395569,161.63630934268937,Top Coated,Running
2026-03-01 14:32:00,MAQ-01,170,603.6257081502648,165.4945398979802,Standard,Running
2026-03-01 14:36:00,MAQ-01,170,613.6842195447267,172.39120449917087,Standard,Running
2026-03-01 14:40:00,MAQ-01,170,611.8814573470698,175.79946574280274,Standard,Running
2026-03-01 14:44:00,MAQ-03,170,605.3674362301247,178.3400682654371,Standard,Running
2026-03-01 14:48:00,MAQ-02,170,607.7 m/min,180.50855129408313,Standard,Running
2026-03-01 14:52:00,MAQ-02,170,598.0817854179336,175.8006096564602,Standard,Running
2026-03-01 14:56:00,MAQ-01,170,682.7897278163078,199.68421762355982,Standard,Safety_Stop
2026-03-01 15:00:00,MAQ-02,170,601.1772121738092,,Standard,Overheating
2026-03-01 15:04:00,MAQ-02,170,25.610735383852578,166.3783473784194,Standard,Idle
2026-03-01 15:08:00,MAQ-03,170,606.5636086982855,171.45955472499432,Standard,Running
2026-03-01 15:12:00,MAQ-03,170,608.3380733915936,175.48876927986495,Standard,Running
2026-03-01 15:16:00,MAQ-03,170,595.7224431295325,171.39933345791604,Standard,Running
2026-03-01 15:20:00,MAQ-03,170,597.3445316198157,168.54222400419525,Standard,Running
2026-03-01 15:24:00,MAQ-01,170,604.8342548811461,171.1391078936154,Standard,Running
2026-03-01 15:28:00,MAQ-03,170,594.5349260549125,167.80688114354803,Standard,Running
2026-03-01 15:32:00,MAQ-02,170,594.84282930067,168.7755427949175,Standard,Running
2026-03-01 15:36:00,MAQ-01,170,602.9798223637745,169.06105805713796,Standard,Running
2026-03-01 15:40:00,MAQ-02,175,607.609047431569,174.0850577790385,Top Coated,Running
2026-03-01 15:44:00,MAQ-02,170,598.004713266706,171.18596515256758,Standard,Running
2026-03-01 15:48:00,MAQ-02,170,588.3681053894636,166.2464099454092,Standard,Running
2026-03-01 15:52:00,MAQ-03,170,592.6 m/min,163.7618920305546,Standard,Running
2026-03-01 15:56:00,MAQ-03,170,602.0 m/min,165.70971096612976,Standard,Running
2026-03-01 16:00:00,MAQ-01,170,601.9152096386597,169.53117816584555,Standard,Running
2026-03-01 16:04:00,MAQ-01,170,39.39850667954658,152.73460213266236,Standard,Idle
2026-03-01 16:08:00,MAQ-03,170,605.2129529059575,162.58905049561213,Standard,Running
2026-03-01 16:12:00,MAQ-02,170,600.0581055854245,166.0441346134581,Standard,Running
2026-03-01 16:16:00,MAQ-01,170,602.6505604484031,167.66069186715856,Standard,Running
2026-03-01 16:20:00,MAQ-03,170,599.5497317717113,172.51847904169546,Standard,Running
2026-03-01 16:24:00,MAQ-03,170,611.4873348292944,176.13730626718856,Standard,Running
2026-03-01 16:28:00,MAQ-03,170,614.323420312175,180.40684556160267,Standard,Running
2026-03-01 16:32:00,MAQ-02,170,588.1098871761997,172.66370759674138,Standard,Running
2026-03-01 16:36:00,MAQ-03,170,597.4474805789774,169.94413789195593,Standard,Running
2026-03-01 16:40:00,MAQ-03,170,600.327244915407,171.44908817362423,Standard,Running
2026-03-01 16:44:00,MAQ-03,170,597.3308528798568,,Standard,Running
2026-03-01 16:48:00,MAQ-03,170,617.9292259133088,176.7668167106438,Standard,Running
2026-03-01 16:52:00,MAQ-01,160,602.2395527808974,171.60872622276355,Eco,Running
2026-03-01 16:56:00,MAQ-01,170,591.9462817294966,166.93540057540298,Standard,Running
2026-03-01 17:00:00,MAQ-03,170,605.9644233956067,172.25803569977538,Standard,Running
2026-03-01 17:04:00,MAQ-02,170,602.7097453884619,171.8790098987609,Standard,Running
2026-03-01 17:08:00,MAQ-01,170,603.0419291955342,171.69601194422688,Standard,Running
2026-03-01 17:12:00,MAQ-03,170,618.078761587992,180.49346436546958,Standard,Running
2026-03-01 17:16:00,MAQ-01,170,603.5078517575481,176.99523684974838,Standard,Running
2026-03-01 17:20:00,MAQ-01,175,596.96338476126,176.38781541993117,Top Coated,Running
2026-03-01 17:24:00,MAQ-02,170,580.4 m/min,164.60275865549852,Standard,Running
2026-03-01 17:28:00,MAQ-03,175,702.8220855702288,204.95781029953946,Top Coated,Safety_Stop
2026-03-01 17:32:00,MAQ-03,170,613.0596991732718,202.645367744476,Standard,Overheating
2026-03-01 17:36:00,MAQ-02,170,599.0883088044382,194.531855231007,Standard,Overheating
2026-03-01 17:40:00,MAQ-02,170,577.599501014805,175.62756326601476,Standard,Running
2026-03-01 17:44:00,MAQ-03,160,595.0163760780755,,Eco,Running
2026-03-01 17:48:00,MAQ-03,170,609.926885389128,170.6967681152745,Standard,Running
2026-03-01 17:52:00,MAQ-02,160,605.4581717456201,166.6205752468077,Eco,Running
2026-03-01 17:56:00,MAQ-01,170,591.6011910348926,162.78609653037654,Standard,Running
2026-03-01 18:00:00,MAQ-01,170,594.3471522360092,160.9371215234427,Standard,Running
2026-03-01 18:04:00,MAQ-02,160,595.8929134089758,156.9832485987468,Eco,Running
2026-03-01 18:08:00,MAQ-01,170,593.3728622813707,155.77108085690602,Standard,Running
2026-03-01 18:12:00,MAQ-02,170,579.7032613226041,149.31503023344078,Standard,
2026-03-01 18:16:00,MAQ-01,170,607.6359110061985,160.12118977653589,Standard,Running
2026-03-01 18:20:00,MAQ-01,175,612.5705995668909,170.960338093973,Top Coated,Running
2026-03-01 18:24:00,MAQ-03,175,584.8155105603525,165.10137559980154,Top Coated,Running
2026-03-01 18:28:00,MAQ-03,170,612.4385293258631,173.073497118489,Standard,Running
2026-03-01 18:32:00,MAQ-01,170,598.9697679860278,169.12505342773537,Standard,Running
2026-03-01 18:36:00,MAQ-01,175,612.2513234816787,176.24697990159967,Top Coated,Running
2026-03-01 18:40:00,MAQ-03,170,600.3795043629044,174.50122911964374,Standard,Running
2026-03-01 18:44:00,MAQ-03,170,601.3554459215864,173.60204441377323,Standard,Running
2026-03-01 18:48:00,MAQ-03,175,603.7243464698221,174.92502872892476,Top Coated,Running
2026-03-01 18:52:00,MAQ-02,170,592.0993367486473,,Standard,Running
2026-03-01 18:56:00,MAQ-01,170,611.9467414432802,177.35259967417468,Standard,Running
2026-03-01 19:00:00,MAQ-03,170,588.7861936192521,170.18709733254047,Standard,Running
2026-03-01 19:04:00,MAQ-01,175,595.9793325548333,170.9379276058247,Top Coated,Running
2026-03-01 19:08:00,MAQ-02,175,605.2426467764317,176.60743883712843,Top Coated,Running
2026-03-01 19:12:00,MAQ-02,175,594.9080475951454,174.77337004256043,Top Coated,Running
2026-03-01 19:16:00,MAQ-03,170,607.7753124081495,178.89955659039256,Standard,Running
2026-03-01 19:20:00,MAQ-02,160,613.7586617318395,177.19141737989898,Eco,Overheating
2026-03-01 19:24:00,MAQ-01,160,610.1254600105384,177.2901234580702,Eco,Overheating
2026-03-01 19:28:00,MAQ-03,170,580.6388468632138,164.00463086513983,Standard,Running
2026-03-01 19:32:00,MAQ-01,160,601.2584696961936,164.2595682780818,Eco,Running
2026-03-01 19:36:00,MAQ-01,170,610.2868261069639,172.1791494253673,Standard,Running
2026-03-01 19:40:00,MAQ-02,170,586.8325115317795,163.5559807093574,Standard,Running
2026-03-01 19:44:00,MAQ-02,170,607.2361058722887,170.25845354147458,Standard,
2026-03-01 19:48:00,MAQ-02,170,606.6746078163932,173.39224858401954,Standard,Running
2026-03-01 19:52:00,MAQ-02,170,587.8791010806174,166.23806071932415,Standard,Running
2026-03-01 19:56:00,MAQ-02,170,608.3423266574016,172.6937638506529,Standard,Running
2026-03-01 20:00:00,MAQ-03,170,674.3211582996631,,Standard,Safety_Stop
2026-03-01 20:04:00,MAQ-01,170,606.5038178872127,194.82159277457518,Std,Overheating
2026-03-01 20:08:00,MAQ-01,170,590.3368761423487,181.32136859842132,Std,Running
2026-03-01 20:12:00,MAQ-01,170,601.5013611637138,178.5351185078443,Standard,Running
2026-03-01 20:16:00,MAQ-01,170,583.0 m/min,166.21885347557088,Standard,Running
2026-03-01 20:20:00,MAQ-02,170,577.2300879246695,156.26673616592228,Standard,Running
2026-03-01 20:24:00,MAQ-01,170,601.4082842652775,161.3400211646912,Standard,Running
2026-03-01 20:28:00,MAQ-03,170,40.40339085580113,149.49696961108364,Standard,Idle
2026-03-01 20:32:00,MAQ-03,160,602.5293681426508,153.16304981166198,eco,Running
